지역,국가명,연도,원,달러
오세아니아,마이크로네시아,1995,25604554,33206
오세아니아,미국령사모아,1995,3896345,5053
오세아니아,바누아투,1995,34900541,45261
오세아니아,사모아,1995,83046773,107700
오세아니아,솔로몬군도,1995,226619734,293895
오세아니아,쿡제도,1995,3896345,5053
오세아니아,키리바시,1995,33826740,43869
오세아니아,통가,1995,47591126,61719
오세아니아,투발루,1995,10914953,14155
오세아니아,파푸아뉴기니,1995,205864826,266979
오세아니아,피지,1995,405573127,525974
중남미,가이아나,1995,79376445,102941
중남미,과테말라,1995,306409412,397372
중남미,그레나다,1995,24049425,31189
중남미,니카라과,1995,86762218,112519
중남미,도미니카공화국,1995,39079393,50681
중남미,도미니카연방,1995,31618654,41005
중남미,바베이도스,1995,21581878,27989
중남미,벨리즈,1995,39797239,51612
중남미,볼리비아,1995,205276550,266216
중남미,세인트루시아,1995,24169433,31345
중남미,세인트빈센트,1995,21171416,27456
중남미,세인트킷츠네비스,1995,41648139,54012
중남미,수리남,1995,79958782,103696
중남미,아이티,1995,80545955,104457
중남미,안티구아바부다,1995,39332025,51008
중남미,에콰도르,1995,181511163,235396
중남미,엘살바도르,1995,134406427,174307
중남미,온두라스,1995,91919506,119207
중남미,우루과이,1995,4733375,6139
중남미,자메이카,1995,92627439,120125
중남미,코스타리카,1995,85217577,110516
중남미,콜롬비아,1995,170559396,221193
중남미,트리니다드토바고,1995,79678194,103332
중남미,파나마,1995,104856849,135985
중남미,파라과이,1995,421638809,546809
중남미,페루,1995,300550874,389774
중동,레바논,1995,24730943,32073
중동,바레인,1995,14080519,18261
중동,사우디아라비아,1995,22159729,28738
중동,아랍에미레이트,1995,9457608,12265
중동,예멘,1995,99170377,128611
중동,오만,1995,856249,1110
중동,요르단,1995,602037562,780762
중동,이라크,1995,67759727,87875
중동,이란,1995,42971139,55728
중동,팔레스타인,1995,178262255,231182
국제기구,AIT아시아공과대학,1996,118961814,147819
국제기구,CP콜롬보플랜,1996,21682424,26942
국제기구,FAO식량농업기구,1996,169340000,210418
국제기구,FFA남태평양수산청협의회,1996,32673500,40599
국제기구,MRC메콩강위원회,1996,304950085,378924
국제기구,NOWPAP유엔환경계획지역해프로그램,1996,16620000,20652
국제기구,OAS미주기구,1996,19221000,23884
국제기구,SPF,1996,78480000,97517
국제기구,UNCTAD유엔무역개발회의,1996,84700000,105246
국제기구,UNDP유엔개발계획,1996,4233500,5260
국제기구,UNEP유엔환경계획,1996,68836058,85534
국제기구,UNESCAP아시아태평양경제사회위원회,1996,169140000,210169
국제기구,UNESCO유엔교육과학문화기구,1996,168420000,209275
국제기구,UNV유엔봉사단,1996,,0
국제기구,WTO세계무역기구,1996,16030000,19918
기타,일반,1996,10869241031,13505854
동구 및 CIS,라트비아,1996,21316770,26488
동구 및 CIS,러시아,1996,266470256,331109
동구 및 CIS,루마니아,1996,171223083,212758
동구 및 CIS,리투아니아,1996,99387471,123496
동구 및 CIS,몰도바,1996,13998663,17394
동구 및 CIS,벨로루시,1996,23244108,28883
동구 및 CIS,보스니아헤르체고비나,1996,834987352,1037535
동구 및 CIS,불가리아,1996,182765971,227101
동구 및 CIS,슬로바키아,1996,70784627,87955
동구 및 CIS,슬로베니아,1996,9723968,12083
동구 및 CIS,아르메니아,1996,7656398,9514
동구 및 CIS,아제르바이잔,1996,8121094,10091
동구 및 CIS,알바니아,1996,89509041,111222
동구 및 CIS,에스토니아,1996,27721805,34446
동구 및 CIS,우즈베키스탄,1996,830519513,1031983
동구 및 CIS,우크라이나,1996,182257946,226469
동구 및 CIS,조지아,1996,38602797,47967
동구 및 CIS,카자흐스탄,1996,768024105,954328
동구 및 CIS,크로아티아,1996,18637233,23158
동구 및 CIS,키르기스스탄,1996,88970969,110553
동구 및 CIS,타지키스탄,1996,49858655,61953
동구 및 CIS,투르크메니스탄,1996,22177878,27558
동구 및 CIS,폴란드,1996,66619942,82780
동구 및 CIS,헝가리,1996,44695710,55538
아시아,네팔,1996,924457597,1148708
아시아,대만,1996,2661689,3307
아시아,라오스,1996,351442222,436694
아시아,말레이시아,1996,104682736,130076
아시아,몰디브,1996,39515018,49100
아시아,몽골,1996,737481697,916377
아시아,미얀마,1996,719985308,894636
아시아,방글라데시,1996,1047028014,1301011
아시아,베트남,1996,2940164784,3653377
아시아,부탄,1996,166538730,206937
아시아,스리랑카,1996,1400894487,1740717
아시아,싱가포르,1996,4116728,5115
아시아,아프가니스탄,1996,20024394,24882
아시아,인도,1996,57244406,71131
아시아,인도네시아,1996,1360434805,1690443
아시아,중국,1996,3022071727,3755153
아시아,캄보디아,1996,198501276,246653
아시아,태국,1996,924144432,1148319
아시아,파키스탄,1996,257651739,320152
아시아,필리핀,1996,684353578,850361
아프리카,가나,1996,284620223,353662
아프리카,가봉,1996,46432753,57696
아프리카,감비아,1996,36376815,45201
아프리카,기니비사우,1996,62646066,77842
아프리카,나미비아,1996,86099478,106985
아프리카,나이지리아,1996,34062439,42325
아프리카,니제르,1996,189937495,236012
아프리카,레소토,1996,38983213,48440
아프리카,르완다,1996,181389824,225391
아프리카,리비아,1996,93002186,115562
아프리카,마다가스카르,1996,75827859,94222
아프리카,말라위,1996,35794395,44477
아프리카,말리,1996,62291541,77402
아프리카,모로코,1996,253164771,314576
아프리카,모리셔스,1996,163724504,203440
아프리카,모리타니,1996,138085282,171581
아프리카,모잠비크,1996,70401624,87479
아프리카,베냉,1996,62232725,77329
아프리카,부룬디,1996,4280274,5319
아프리카,부르키나파소,1996,74385895,92430
아프리카,상투메프린시페,1996,22618256,28105
아프리카,세네갈,1996,197977949,246003
아프리카,수단,1996,552500752,686524
아프리카,스와질랜드,1996,139477718,173312
아프리카,시에라리온,1996,73190947,90945
아프리카,앙골라,1996,119269413,148201
아프리카,에리트레아,1996,63118495,78430
아프리카,에티오피아,1996,454842576,565176
아프리카,우간다,1996,217444168,270191
아프리카,이집트,1996,423108192,525744
아프리카,잠비아,1996,199817955,248289
아프리카,적도기니,1996,36199544,44981
아프리카,중앙아프리카,1996,45642537,56714
아프리카,지부티,1996,37397586,46469
아프리카,짐바브웨,1996,68522499,85144
아프리카,차드,1996,34059479,42321
아프리카,카메룬,1996,401179359,498496
아프리카,카보베르데,1996,21135267,26262
아프리카,케냐,1996,221270557,274945
아프리카,코모로,1996,37483855,46577
아프리카,코트디부아르,1996,255311565,317244
아프리카,콩고 민주공화국,1996,114319920,142051
아프리카,콩고공화국,1996,35520122,44136
아프리카,탄자니아,1996,395036607,490863
아프리카,토고,1996,37058970,46049
아프리카,튀니지,1996,308426314,383243
오세아니아,마샬군도,1996,63763010,79230
오세아니아,마이크로네시아,1996,31549219,39202
오세아니아,바누아투,1996,30400204,37775
오세아니아,사모아,1996,70724268,87880
오세아니아,솔로몬군도,1996,27528201,34206
오세아니아,키리바시,1996,23299103,28951
오세아니아,통가,1996,35653016,44302
오세아니아,투발루,1996,14123339,17549
오세아니아,파푸아뉴기니,1996,297290975,369407
오세아니아,팔라우,1996,62254981,77357
오세아니아,피지,1996,575221800,714757
중남미,가이아나,1996,79209843,98424
중남미,과테말라,1996,195824430,243327
중남미,그레나다,1996,22774171,28299
중남미,니카라과,1996,55963932,69539
중남미,도미니카공화국,1996,249016751,309422
중남미,멕시코,1996,6708300,8336
중남미,바베이도스,1996,22797667,28328
중남미,베네수엘라,1996,8475997,10532
중남미,볼리비아,1996,312996908,388922
중남미,브라질,1996,5074806,6306
중남미,세인트루시아,1996,20185082,25081
중남미,세인트빈센트,1996,17757029,22064
중남미,세인트킷츠네비스,1996,20655111,25666
중남미,수리남,1996,52268693,64948
중남미,아르헨티나,1996,7375117,9164
중남미,아이티,1996,77581569,96401
중남미,안티구아바부다,1996,14312405,17784
중남미,에콰도르,1996,164779855,204751
중남미,엘살바도르,1996,190715905,236979
중남미,온두라스,1996,89188231,110823
중남미,우루과이,1996,128221551,159325
중남미,자메이카,1996,90822394,112854
중남미,칠레,1996,3354150,4168
중남미,코스타리카,1996,238218169,296004
중남미,콜롬비아,1996,121014831,150370
중남미,쿠바,1996,3354150,4168
중남미,트리니다드토바고,1996,139526509,173372
중남미,파나마,1996,150652666,187197
중남미,파라과이,1996,389856342,484426
중남미,페루,1996,514299423,639056
중동,레바논,1996,120006177,149117
중동,바레인,1996,12619862,15681
중동,사우디아라비아,1996,14374126,17861
중동,예멘,1996,88245187,109651
중동,오만,1996,6788218,8435
중동,요르단,1996,180086846,223772
중동,이라크,1996,173707028,215844
중동,이란,1996,131339444,163199
중동,팔레스타인,1996,349078507,433756
국제기구,AIT아시아공과대학,1997,77980870,81989
국제기구,CCOP지구과학프로그램조정위원회,1997,26769000,28145
국제기구,CPSC콜롬보플랜기술대학,1997,2679148,2817
국제기구,CP콜롬보플랜,1997,134926231,141862
국제기구,CSD유엔지속개발위원회,1997,134460000,141372
국제기구,FAO식량농업기구,1997,90160000,94795
국제기구,FFA남태평양수산청협의회,1997,55190000,58027
국제기구,MRC메콩강위원회,1997,768482862,807985
국제기구,OECD경제협력개발기구,1997,38024666,39979
국제기구,SPF,1997,107344000,112862
국제기구,UNDP유엔개발계획,1997,391740000,411877
국제기구,UNIDO유엔공업개발기구,1997,40893519,42996
국제기구,UNIDROIT사법통일국제연구소,1997,8917000,9375
국제기구,UNV유엔봉사단,1997,2,0
국제기구,WTO세계무역기구,1997,25347200,26650
기타,일반,1997,10825091812,11381535
동구 및 CIS,라트비아,1997,33132891,34836
동구 및 CIS,러시아,1997,174036697,182983
동구 및 CIS,루마니아,1997,313619408,329740
동구 및 CIS,리투아니아,1997,63179955,66428
동구 및 CIS,몰도바,1997,30588074,32160
동구 및 CIS,벨로루시,1997,27675350,29098
동구 및 CIS,보스니아헤르체고비나,1997,683380430,718508
동구 및 CIS,불가리아,1997,184149386,193615
동구 및 CIS,슬로바키아,1997,65062585,68407
동구 및 CIS,아르메니아,1997,66996436,70440
동구 및 CIS,아제르바이잔,1997,23124083,24313
동구 및 CIS,알바니아,1997,43359289,45588
동구 및 CIS,에스토니아,1997,28111621,29557
동구 및 CIS,우즈베키스탄,1997,1010205159,1062133
동구 및 CIS,우크라이나,1997,456006732,479447
동구 및 CIS,조지아,1997,38728230,40719
동구 및 CIS,체코,1997,26928000,28312
동구 및 CIS,카자흐스탄,1997,686134007,721403
동구 및 CIS,크로아티아,1997,20549856,21606
동구 및 CIS,키르기스스탄,1997,149792264,157492
동구 및 CIS,타지키스탄,1997,89619375,94226
동구 및 CIS,투르크메니스탄,1997,38567327,40550
동구 및 CIS,폴란드,1997,34459452,36231
동구 및 CIS,헝가리,1997,7539099,7927
아시아,네팔,1997,1017996970,1070325
아시아,라오스,1997,785004371,825356
아시아,말레이시아,1997,137030066,144074
아시아,몰디브,1997,83217704,87495
아시아,몽골,1997,895802471,941849
아시아,미얀마,1997,360619061,379156
아시아,방글라데시,1997,835091595,878018
아시아,베트남,1997,2634896207,2770338
아시아,부탄,1997,150233547,157956
아시아,브루나이,1997,36111476,37968
아시아,스리랑카,1997,2243487226,2358809
아시아,아프가니스탄,1997,50760299,53370
아시아,인도,1997,29940926,31480
아시아,인도네시아,1997,2056718346,2162440
아시아,중국,1997,3181959821,3345522
아시아,캄보디아,1997,1744176475,1833833
아시아,태국,1997,694432961,730129
아시아,파키스탄,1997,127386189,133934
아시아,필리핀,1997,622911628,654931
아프리카,가나,1997,301113129,316591
아프리카,가봉,1997,45317057,47646
아프리카,감비아,1997,64991811,68333
아프리카,기니비사우,1997,28880233,30365
아프리카,나미비아,1997,38307277,40276
아프리카,나이지리아,1997,53305165,56045
아프리카,남아프리카공화국,1997,102613753,107888
아프리카,니제르,1997,197032788,207161
아프리카,레소토,1997,49012163,51532
아프리카,리비아,1997,73950136,77751
아프리카,마다가스카르,1997,82971231,87236
아프리카,말라위,1997,50659612,53264
아프리카,말리,1997,51969207,54641
아프리카,모로코,1997,26455900,27816
아프리카,모리셔스,1997,20710608,21775
아프리카,모리타니,1997,170431933,179193
아프리카,모잠비크,1997,31536768,33158
